source,target,combined_score_scaled
962,15551,0.845
1009,15551,0.801
1010,15551,0.763
1293,15551,0.898
1509,15551,0.819
2523,15551,0.816
2777,15551,0.817
2804,15551,0.701
2805,15551,0.934
2814,15551,0.969
2818,15551,0.744
2820,15551,0.704
2825,15551,0.929
3132,15551,0.979
3138,15551,0.959
3139,15551,0.884
3140,15551,0.993
3143,15551,0.991
3144,15551,0.781
3154,15551,0.781
3329,15551,0.817
3333,15551,0.719
3616,15551,0.999
3704,15551,0.721
3707,15551,0.942
3725,15551,0.936
3748,15551,0.959
3775,15551,0.996
3801,15551,0.998
3995,15551,0.75
4019,15551,0.843
4059,15551,0.734
4074,15551,0.828
4104,15551,0.857
4110,15551,0.753
4111,15551,0.817
4158,15551,0.935
4160,15551,0.777
4163,15551,0.965
4284,15551,0.826
4314,15551,0.738
4356,15551,0.806
4373,15551,0.902
4671,15551,0.811
4694,15551,0.985
4715,15551,0.829
4717,15551,0.991
4765,15551,0.97
4768,15551,0.929
4935,15551,0.791
5010,15551,0.964
5103,15551,0.739
5136,15551,0.811
5146,15551,0.743
5184,15551,0.712
5191,15551,0.985
5629,15551,0.701
5744,15551,0.704
5999,15551,0.939
6003,15551,0.918
6005,15551,0.795
6006,15551,0.811
6007,15551,0.704
6011,15551,0.779
6081,15551,0.706
6536,15551,0.813
6537,15551,0.861
7261,15551,0.999
7358,15551,0.893
7667,15551,0.882
7682,15551,0.94
7865,15551,0.785
8244,15551,0.789
8269,15551,0.795
8347,15551,0.94
8357,15551,0.984
8445,15551,0.935
8497,15551,0.808
8502,15551,0.87
8509,15551,0.804
8534,15551,0.969
8785,15551,0.945
8832,15551,0.841
8857,15551,0.959
9019,15551,0.803
9138,15551,0.864
9151,15551,0.982
9231,15551,0.962
9308,15551,0.802
9317,15551,0.999
9687,15551,0.975
9690,15551,0.983
9776,15551,0.748
9785,15551,0.744
9885,15551,0.911
9888,15551,0.913
10097,15551,0.932
10239,15551,0.819
10263,15551,0.774
10319,15551,0.981
10445,15551,0.762
10480,15551,0.999
10609,15551,0.854
10755,15551,0.999
10848,15551,0.71
10881,15551,0.822
10883,15551,0.764
10885,15551,0.733
10886,15551,0.821
10888,15551,0.771
10889,15551,0.755
10895,15551,0.716
10898,15551,0.729
10900,15551,0.733
10901,15551,0.74
10903,15551,0.791
10935,15551,0.802
10942,15551,0.805
10949,15551,0.705
10950,15551,0.804
10966,15551,0.725
11139,15551,0.829
11253,15551,0.999
11259,15551,0.919
11260,15551,0.998
11266,15551,0.855
11270,15551,0.811
11271,15551,0.858
11275,15551,0.908
11289,15551,0.8
11343,15551,0.996
11547,15551,0.999
11549,15551,0.999
11725,15551,0.803
11727,15551,0.881
11728,15551,0.965
11729,15551,0.921
11732,15551,0.89
11733,15551,0.922
11734,15551,0.963
11735,15551,0.904
11736,15551,0.92
11737,15551,0.884
11751,15551,0.715
11868,15551,0.762
11903,15551,0.757
12010,15551,0.746
12267,15551,0.914
12340,15551,0.703
12583,15551,0.824
12697,15551,0.759
12769,15551,0.999
12817,15551,0.81
12895,15551,0.82
12998,15551,0.722
13072,15551,0.81
13106,15551,0.765
13135,15551,0.717
13579,15551,0.8
13798,15551,0.852
13815,15551,0.977
13845,15551,0.982
13861,15551,0.797
13913,15551,0.909
14032,15551,0.815
14182,15551,0.703
14263,15551,0.848
14286,15551,0.846
14341,15551,0.747
14345,15551,0.76
14351,15551,0.849
14361,15551,0.891
14382,15551,0.729
14523,15551,0.78
14532,15551,0.842
15078,15551,0.734
15136,15551,0.992
15154,15551,0.829
15219,15551,0.939
15261,15551,0.72
15385,15551,0.773
15492,15551,0.804
15500,15551,0.989
15550,15551,0.81
343,15552,0.782
590,15552,0.939
603,15552,0.872
1292,15552,0.968
1302,15552,0.987
2181,15552,0.893
3267,15552,0.894
3662,15552,0.989
3859,15552,0.75
3911,15552,0.822
4276,15552,0.987
4354,15552,0.917
4697,15552,0.792
4771,15552,0.854
5919,15552,0.957
7228,15552,0.809
7496,15552,0.906
8705,15552,0.985
8757,15552,0.71
9254,15552,0.835
9278,15552,0.949
9281,15552,0.885
9629,15552,0.938
10359,15552,0.953
10789,15552,0.816
10852,15552,0.999
11197,15552,0.702
11240,15552,0.824
11334,15552,0.86
12416,15552,0.82
12703,15552,0.894
12799,15552,0.821
13375,15552,0.96
13378,15552,0.751
13599,15552,0.864
13622,15552,0.978
13724,15552,0.999
13868,15552,0.705
13947,15552,0.969
14104,15552,0.701
14127,15552,0.705
14357,15552,0.986
14516,15552,0.751
14846,15552,0.911
15287,15552,0.945
15493,15552,0.998
8738,15553,0.717
15423,15553,0.787
1245,15554,0.989
1302,15554,0.927
4007,15554,0.76
4276,15554,0.927
5089,15554,0.97
8564,15554,0.999
9717,15554,0.997
10623,15554,0.95
11441,15554,0.792
11742,15554,0.97
11743,15554,0.961
12656,15554,0.705
12703,15554,0.805
13360,15554,0.801
14388,15554,0.895
15362,15554,0.998
139,15555,0.902
723,15555,0.916
911,15555,0.84
1393,15555,0.918
1881,15555,0.864
2132,15555,0.713
2158,15555,0.867
2510,15555,0.997
2763,15555,0.996
2766,15555,0.921
2794,15555,0.869
2981,15555,0.725
3015,15555,0.891
3046,15555,0.997
3187,15555,0.92
3188,15555,0.837
3261,15555,0.714
3741,15555,0.937
4863,15555,0.876
5204,15555,0.866
5798,15555,0.706
5909,15555,0.927
6169,15555,0.712
6198,15555,0.967
7178,15555,0.848
7832,15555,0.947
7867,15555,0.935
8142,15555,0.924
8275,15555,0.933
9216,15555,0.974
10101,15555,0.914
10281,15555,0.785
10827,15555,0.945
12099,15555,0.921
12100,15555,0.972
12323,15555,0.925
12390,15555,0.977
12393,15555,0.771
12396,15555,0.997
13561,15555,0.977
13961,15555,0.928
14468,15555,0.921
14731,15555,0.797
14732,15555,0.792
14871,15555,0.7
15086,15555,0.907
15383,15555,0.888
1114,15556,0.761
1145,15556,0.846
1520,15556,0.729
6739,15556,0.735
7320,15556,0.825
8043,15556,0.719
9215,15556,0.864
10717,15556,0.787
12204,15556,0.712
14550,15556,0.853
9852,15557,0.963
12360,15557,0.919
133,15558,0.803
253,15558,0.836
288,15558,0.857
337,15558,0.851
513,15558,0.964
571,15558,0.771
707,15558,0.91
708,15558,0.735
720,15558,0.89
721,15558,0.72
925,15558,0.761
1010,15558,0.7
1045,15558,0.739
1293,15558,0.754
2805,15558,0.894
2818,15558,0.871
3154,15558,0.856
3267,15558,0.717
3329,15558,0.716
3363,15558,0.767
3485,15558,0.831
3704,15558,0.817
4104,15558,0.996
4373,15558,0.958
5178,15558,0.807
5429,15558,0.827
5799,15558,0.758
5999,15558,0.98
6001,15558,0.941
6003,15558,0.971
6005,15558,0.88
6006,15558,0.954
6007,15558,0.877
6010,15558,0.947
6011,15558,0.888
6013,15558,0.851
6536,15558,0.941
6537,15558,0.928
7129,15558,0.736
7261,15558,0.789
7442,15558,0.722
7667,15558,0.962
7816,15558,0.995
7865,15558,0.725
8077,15558,0.758
9442,15558,0.925
10239,15558,0.73
10263,15558,0.914
10556,15558,0.842
11017,15558,0.793
11034,15558,0.763
11229,15558,0.984
11253,15558,0.791
11260,15558,0.764
11275,15558,0.76
11289,15558,0.718
11725,15558,0.74
11737,15558,0.725
11832,15558,0.703
12088,15558,0.741
12340,15558,0.711
12425,15558,0.776
12496,15558,0.704
12769,15558,0.74
13318,15558,0.872
15550,15558,0.722
15551,15558,0.8
419,15559,0.775
3887,15559,0.744
5089,15559,0.8
5549,15559,0.74
5770,15559,0.738
8564,15559,0.768
8690,15559,0.785
8972,15559,0.759
9717,15559,0.824
10144,15559,0.801
11158,15559,0.998
11742,15559,0.929
11743,15559,0.816
12624,15559,0.901
14387,15559,0.728
14388,15559,0.773
14526,15559,0.996
15362,15559,0.739
159,15560,0.972
288,15560,0.885
353,15560,0.841
394,15560,0.924
397,15560,0.885
403,15560,0.82
528,15560,0.832
641,15560,0.998
663,15560,0.998
897,15560,0.841
922,15560,0.771
962,15560,0.771
1278,15560,0.721
1293,15560,0.924
2523,15560,0.808
2524,15560,0.723
2805,15560,0.893
2814,15560,0.911
3463,15560,0.722
3547,15560,0.831
3616,15560,0.907
3707,15560,0.882
3725,15560,0.995
3775,15560,0.999
3826,15560,0.726
4074,15560,0.964
4110,15560,0.8
4111,15560,0.862
4163,15560,0.995
4310,15560,0.924
4314,15560,0.761
4356,15560,0.802
4671,15560,0.998
4776,15560,0.715
5136,15560,0.998
5191,15560,0.996
7261,15560,0.913
7358,15560,0.813
7682,15560,0.921
8215,15560,0.905
8347,15560,0.994
8357,15560,0.999
8398,15560,0.71
8445,15560,0.989
8502,15560,0.88
8528,15560,0.747
8534,15560,0.963
8785,15560,0.989
8832,15560,0.822
9151,15560,0.998
9308,15560,0.887
9317,15560,0.91
9687,15560,0.994
9690,15560,0.998
10097,15560,0.996
10319,15560,0.972
10480,15560,0.998
11253,15560,0.867
11259,15560,0.845
11260,15560,0.817
11266,15560,0.854
11270,15560,0.847
11271,15560,0.847
11275,15560,0.812
11547,15560,0.823
11726,15560,0.859
11727,15560,0.993
11728,15560,0.873
11729,15560,0.975
11732,15560,0.919
11733,15560,0.912
11734,15560,0.926
11735,15560,0.91
11736,15560,0.903
11737,15560,0.901
12340,15560,0.806
12583,15560,0.842
12769,15560,0.943
12803,15560,0.891
12988,15560,0.745
13294,15560,0.825
13388,15560,0.751
13456,15560,0.995
13676,15560,0.722
13913,15560,0.997
14037,15560,0.845
14260,15560,0.997
14361,15560,0.815
14532,15560,0.995
14827,15560,0.781
15078,15560,0.811
15136,15560,0.996
15154,15560,0.963
15219,15560,0.892
15234,15560,0.983
15348,15560,0.844
15500,15560,0.849
15551,15560,0.945
2565,15561,0.884
11397,15561,0.712
12831,15561,0.78
13122,15561,0.775
15520,15561,0.876
68,15562,0.77
129,15562,0.728
226,15562,0.97
437,15562,0.962
492,15562,0.957
538,15562,0.845
651,15562,0.945
662,15562,0.807
682,15562,0.928
686,15562,0.957
696,15562,0.976
702,15562,0.884
969,15562,0.975
1000,15562,0.863
1023,15562,0.968
1078,15562,0.92
1114,15562,0.754
1260,15562,0.921
1294,15562,0.856
1464,15562,0.841
2348,15562,0.818
2469,15562,0.897
2514,15562,0.849
2627,15562,0.898
2630,15562,0.714
2837,15562,0.702
3050,15562,0.858
3466,15562,0.808
3498,15562,0.801
3738,15562,0.978
3802,15562,0.872
4073,15562,0.818
4305,15562,0.962
4538,15562,0.754
4641,15562,0.994
4852,15562,0.718
4944,15562,0.838
5648,15562,0.935
5976,15562,0.999
6114,15562,0.967
6544,15562,0.806
6796,15562,0.997
6797,15562,0.915
6801,15562,0.853
6802,15562,0.705
7236,15562,0.906
7390,15562,0.902
7747,15562,0.963
8245,15562,0.965
8451,15562,0.736
8453,15562,0.756
8544,15562,0.72
8776,15562,0.807
8921,15562,0.914
8946,15562,0.726
9339,15562,0.961
9358,15562,0.999
9520,15562,0.946
9532,15562,0.756
9638,15562,0.881
9708,15562,0.751
9762,15562,0.878
9830,15562,0.979
10124,15562,0.937
10163,15562,0.748
10291,15562,0.854
10671,15562,0.75
10980,15562,0.95
11214,15562,0.948
11876,15562,0.966
12014,15562,0.986
12031,15562,0.981
12099,15562,0.811
12157,15562,0.978
12234,15562,0.977
12682,15562,0.803
12882,15562,0.734
12913,15562,0.799
12950,15562,0.74
13362,15562,0.77
13430,15562,0.945
13491,15562,0.921
13536,15562,0.951
13556,15562,0.964
13704,15562,0.816
14537,15562,0.97
14544,15562,0.965
14723,15562,0.892
14835,15562,0.974
14874,15562,0.787
14964,15562,0.95
14995,15562,0.913
15104,15562,0.789
15302,15562,0.951
15489,15562,0.82
15517,15562,0.764
15545,15562,0.881
3240,15563,0.869
5203,15563,0.767
5875,15563,0.818
8556,15563,0.725
10533,15563,0.732
10545,15563,0.906
12451,15563,0.728
928,15564,0.79
2799,15564,0.786
4130,15564,0.997
4133,15564,0.763
4359,15564,0.787
5562,15564,0.999
5765,15564,0.733
6107,15564,0.72
8955,15564,0.776
10585,15564,0.706
10842,15564,0.999
10909,15564,0.722
11835,15564,0.725
11837,15564,0.802
11838,15564,0.729
14747,15564,0.999
259,15565,0.939
279,15565,0.999
302,15565,0.999
377,15565,0.984
516,15565,0.997
518,15565,0.832
586,15565,0.808
599,15565,0.999
628,15565,0.903
674,15565,0.999
831,15565,0.998
873,15565,0.999
942,15565,0.889
1013,15565,0.901
1057,15565,0.999
1075,15565,0.789
1084,15565,0.875
1296,15565,0.883
1322,15565,0.765
1509,15565,0.963
1780,15565,0.776
1830,15565,0.805
2009,15565,0.999
2145,15565,0.767
2320,15565,0.891
2567,15565,0.829
2719,15565,0.863
2807,15565,0.797
2820,15565,0.944
2825,15565,0.96
2925,15565,0.71
3065,15565,0.759
3066,15565,0.758
3333,15565,0.991
3436,15565,0.852
3493,15565,0.801
3689,15565,0.71
3747,15565,0.999
3771,15565,0.81
3806,15565,0.88
3821,15565,0.774
3881,15565,0.999
3922,15565,0.772
3930,15565,0.939
3940,15565,0.982
3959,15565,0.94
4056,15565,0.855
4079,15565,0.838
4134,15565,0.947
4158,15565,0.973
4196,15565,0.943
4594,15565,0.998
4598,15565,0.938
4640,15565,0.942
4694,15565,0.998
4795,15565,0.967
4796,15565,0.996
4882,15565,0.849
4935,15565,0.998
5163,15565,0.971
5193,15565,0.999
5194,15565,0.998
5479,15565,0.726
5573,15565,0.955
5739,15565,0.979
5816,15565,0.851
5912,15565,0.996
6352,15565,0.919
7313,15565,0.886
7792,15565,0.995
7815,15565,0.863
7889,15565,0.77
8101,15565,0.82
8104,15565,0.895
8137,15565,0.895
8139,15565,0.71
8148,15565,0.998
8152,15565,0.795
8164,15565,0.999
8183,15565,0.997
8206,15565,0.845
8209,15565,0.889
8233,15565,0.74
8244,15565,0.743
8379,15565,0.767
8389,15565,0.805
8494,15565,0.912
8509,15565,0.999
8831,15565,0.83
8833,15565,0.992
8966,15565,0.813
8993,15565,0.814
8995,15565,0.733
9019,15565,0.827
9034,15565,0.706
9149,15565,0.718
9328,15565,0.999
9330,15565,0.986
9349,15565,0.947
9409,15565,0.999
9445,15565,0.997
9469,15565,0.908
9509,15565,0.917
9644,15565,0.788
9648,15565,0.772
9658,15565,0.926
9691,15565,0.84
9705,15565,0.976
9739,15565,0.887
9741,15565,0.803
9757,15565,0.869
9785,15565,0.999
9960,15565,0.731
10061,15565,0.991
10069,15565,0.83
10153,15565,0.999
10160,15565,0.874
10445,15565,0.946
10473,15565,0.753
10567,15565,0.998
10881,15565,0.869
10882,15565,0.845
10883,15565,0.878
10931,15565,0.845
10936,15565,0.994
10937,15565,0.952
10938,15565,0.767
10940,15565,0.995
10942,15565,0.995
10948,15565,0.993
10949,15565,0.992
10950,15565,0.994
10952,15565,0.992
10953,15565,0.934
10954,15565,0.995
10955,15565,0.989
10957,15565,0.973
10958,15565,0.995
10959,15565,0.811
10961,15565,0.989
10962,15565,0.983
10965,15565,0.994
10966,15565,0.993
10970,15565,0.979
10971,15565,0.903
10972,15565,0.993
11273,15565,0.873
11343,15565,0.862
11446,15565,0.866
11504,15565,0.777
11505,15565,0.782
11540,15565,0.999
11543,15565,0.921
11909,15565,0.767
12068,15565,0.999
12694,15565,0.892
12699,15565,0.998
12753,15565,0.738
12814,15565,0.879
13043,15565,0.999
13101,15565,0.836
13620,15565,0.815
13627,15565,0.888
13744,15565,0.999
13750,15565,0.999
13759,15565,0.927
13769,15565,0.852
13835,15565,0.824
13877,15565,0.809
13944,15565,0.886
14089,15565,0.999
14110,15565,0.922
14268,15565,0.814
14286,15565,0.999
14314,15565,0.978
14512,15565,0.841
14523,15565,0.996
14839,15565,0.998
14877,15565,0.829
15057,15565,0.999
15068,15565,0.999
15504,15565,0.834
15508,15565,0.978
269,15566,0.915
476,15566,0.956
489,15566,0.958
1091,15566,0.9
1644,15566,0.9
1882,15566,0.928
2585,15566,0.9
4255,15566,0.9
4286,15566,0.986
4437,15566,0.904
4454,15566,0.714
7050,15566,0.918
8360,15566,0.919
8763,15566,0.922
8766,15566,0.924
9200,15566,0.913
10126,15566,0.953
13002,15566,0.915
13320,15566,0.936
13353,15566,0.712
492,15567,0.994
538,15567,0.999
650,15567,0.975
686,15567,0.788
765,15567,0.84
842,15567,0.703
954,15567,0.85
969,15567,0.775
1076,15567,0.72
1638,15567,0.715
2565,15567,0.864
2966,15567,0.734
3264,15567,0.705
3710,15567,0.954
3713,15567,0.948
3725,15567,0.789
3738,15567,0.723
3853,15567,0.727
4360,15567,0.785
6796,15567,0.872
6797,15567,0.797
7236,15567,0.911
7906,15567,0.782
8211,15567,0.709
8776,15567,0.917
9091,15567,0.703
10424,15567,0.997
10984,15567,0.813
11876,15567,0.974
11932,15567,0.985
12014,15567,0.766
12031,15567,0.823
12281,15567,0.739
12420,15567,0.83
12459,15567,0.801
13430,15567,0.819
13556,15567,0.947
14544,15567,0.78
14774,15567,0.796
14835,15567,0.752
14924,15567,0.748
15489,15567,0.727
15562,15567,0.726
341,15568,0.847
649,15568,0.832
1265,15568,0.975
2107,15568,0.903
2441,15568,0.705
2846,15568,0.855
2994,15568,0.877
3014,15568,0.701
3270,15568,0.997
3725,15568,0.804
4054,15568,0.725
4118,15568,0.871
4139,15568,0.777
4900,15568,0.937
4912,15568,0.776
5440,15568,0.738
5484,15568,0.879
5518,15568,0.87
5528,15568,0.87
6084,15568,0.774
6434,15568,0.999
6629,15568,0.737
6895,15568,0.795
7339,15568,0.75
7507,15568,0.706
7616,15568,0.737
7823,15568,0.999
7825,15568,0.991
7826,15568,0.988
7827,15568,0.984
8486,15568,0.734
8502,15568,0.706
9001,15568,0.71
9465,15568,0.711
9577,15568,0.938
13891,15568,0.95
14491,15568,0.938
14553,15568,0.759
15405,15568,0.762
15406,15568,0.707
8683,15569,0.986
12481,15570,0.75
137,15571,0.979
1859,15571,0.917
1878,15571,0.741
3175,15571,0.712
3521,15571,0.901
3845,15571,0.957
4126,15571,0.762
4690,15571,0.886
4697,15571,0.933
5116,15571,0.988
5140,15571,0.986
5606,15571,0.928
6076,15571,0.791
8118,15571,0.735
8212,15571,0.725
8235,15571,0.999
8450,15571,0.998
8467,15571,0.996
8541,15571,0.99
10201,15571,0.999
11779,15571,0.999
12855,15571,0.993
13853,15571,0.752
14859,15571,0.772
14914,15571,0.949
15012,15571,0.947
15332,15571,0.994
2013,15572,0.911
3395,15572,0.906
3414,15572,0.915
3571,15572,0.91
3579,15572,0.906
7952,15572,0.905
9846,15572,0.91
12595,15572,0.782
13936,15572,0.902
15487,15572,0.909
75,15573,0.908
117,15573,0.91
141,15573,0.968
168,15573,0.77
210,15573,0.823
218,15573,0.956
342,15573,0.856
551,15573,0.91
644,15573,0.97
815,15573,0.959
872,15573,0.977
916,15573,0.834
939,15573,0.782
1159,15573,0.999
1160,15573,0.999
1348,15573,0.781
1413,15573,0.997
1477,15573,0.902
1478,15573,0.966
1545,15573,0.885
1647,15573,0.937
1727,15573,0.99
1780,15573,0.969
1839,15573,0.909
1922,15573,0.839
2183,15573,0.887
2233,15573,0.878
2626,15573,0.82
2723,15573,0.73
3077,15573,0.927
3146,15573,0.88
3403,15573,0.971
3448,15573,0.999
3747,15573,0.997
3758,15573,0.796
3842,15573,0.928
3922,15573,0.831
3944,15573,0.971
3963,15573,0.867
4080,15573,0.841
4160,15573,0.975
4250,15573,0.888
4278,15573,0.873
4799,15573,0.913
4855,15573,0.953
4945,15573,0.995
5479,15573,0.912
5552,15573,0.88
5563,15573,0.895
5565,15573,0.953
5581,15573,0.999
5600,15573,0.974
5611,15573,0.983
5616,15573,0.999
5624,15573,0.846
5765,15573,0.89
5790,15573,0.855
5968,15573,0.91
5969,15573,0.909
6217,15573,0.998
6341,15573,0.873
6380,15573,0.908
6575,15573,0.711
6669,15573,0.948
6844,15573,0.91
6851,15573,0.829
7034,15573,0.91
7577,15573,0.983
7701,15573,0.967
7730,15573,0.971
7783,15573,0.721
7942,15573,0.914
7957,15573,0.869
7977,15573,0.835
8111,15573,0.999
8113,15573,0.973
8140,15573,0.997
8144,15573,0.999
8152,15573,0.995
8181,15573,0.993
8185,15573,0.951
8206,15573,0.969
8209,15573,0.982
8274,15573,0.837
8276,15573,0.937
8280,15573,0.946
8284,15573,0.992
8285,15573,0.999
8331,15573,0.873
8367,15573,0.867
8425,15573,0.704
8532,15573,0.848
8537,15573,0.849
8539,15573,0.841
8824,15573,0.738
8864,15573,0.982
8885,15573,0.828
8886,15573,0.919
8895,15573,0.726
8930,15573,0.91
8968,15573,0.704
8978,15573,0.981
9044,15573,0.981
9201,15573,0.998
9240,15573,0.846
9269,15573,0.859
9277,15573,0.999
9361,15573,0.983
9365,15573,0.999
9368,15573,0.887
9370,15573,0.841
9445,15573,0.982
9484,15573,0.95
9491,15573,0.77
9691,15573,0.826
9767,15573,0.823
9883,15573,0.787
9892,15573,0.785
9999,15573,0.879
10094,15573,0.934
10198,15573,0.999
10826,15573,0.996
10841,15573,0.886
10881,15573,0.968
10882,15573,0.968
10883,15573,0.969
10884,15573,0.997
10886,15573,0.913
10889,15573,0.968
10894,15573,0.981
10895,15573,0.888
10896,15573,0.998
10897,15573,0.909
10900,15573,0.969
10906,15573,0.999
10907,15573,0.998
10909,15573,0.95
10927,15573,0.99
10930,15573,0.999
10931,15573,0.998
10934,15573,0.966
10935,15573,0.998
10940,15573,0.97
10950,15573,0.993
10952,15573,0.999
10954,15573,0.97
10955,15573,0.97
10956,15573,0.996
10957,15573,0.825
10958,15573,0.969
10961,15573,0.999
10963,15573,0.981
10965,15573,0.985
10973,15573,0.95
11102,15573,0.999
11131,15573,0.998
11210,15573,0.943
11223,15573,0.823
11296,15573,0.89
11342,15573,0.993
11496,15573,0.971
11500,15573,0.875
11502,15573,0.852
11504,15573,0.999
11505,15573,0.999
11506,15573,0.999
11507,15573,0.999
11508,15573,0.998
11510,15573,0.998
11511,15573,0.997
11512,15573,0.993
11513,15573,0.999
11515,15573,0.994
11516,15573,0.999
11520,15573,0.999
11521,15573,0.999
11522,15573,0.998
11538,15573,0.998
11687,15573,0.865
11747,15573,0.815
11780,15573,0.825
11822,15573,0.946
11996,15573,0.785
12274,15573,0.999
12411,15573,0.997
12630,15573,0.995
12661,15573,0.906
12826,15573,0.997
12848,15573,0.929
13447,15573,0.982
13769,15573,0.829
13851,15573,0.964
13871,15573,0.933
13941,15573,0.995
14243,15573,0.987
14279,15573,0.902
14305,15573,0.86
14382,15573,0.712
14674,15573,0.811
14711,15573,0.966
14733,15573,0.794
14875,15573,0.935
14973,15573,0.884
15006,15573,0.996
15136,15573,0.928
15140,15573,0.999
15341,15573,0.919
15357,15573,0.999
15458,15573,0.834
15485,15573,0.721
15504,15573,0.969
2725,15574,0.97
2729,15574,0.935
4927,15574,0.938
9580,15574,0.7
11701,15574,0.835
13932,15574,0.748
15145,15574,0.763
61,15575,0.997
76,15575,0.945
165,15575,0.812
347,15575,0.889
521,15575,0.932
530,15575,0.999
547,15575,0.743
714,15575,0.777
959,15575,0.882
1746,15575,0.701
1964,15575,0.8
2123,15575,0.728
2228,15575,0.81
4293,15575,0.794
4538,15575,0.789
4554,15575,0.963
4919,15575,0.723
4921,15575,0.716
6111,15575,0.881
6118,15575,0.73
6355,15575,0.718
7150,15575,0.998
7489,15575,0.739
7592,15575,0.799
7957,15575,0.793
8008,15575,0.714
8033,15575,0.749
8114,15575,0.809
8869,15575,0.802
8987,15575,0.999
9183,15575,0.793
9457,15575,0.804
9665,15575,0.902
9716,15575,0.703
10096,15575,0.726
10125,15575,0.999
10569,15575,0.77
10743,15575,0.757
11525,15575,0.985
11722,15575,0.985
12039,15575,0.817
12426,15575,0.964
12427,15575,0.792
12428,15575,0.732
12735,15575,0.712
